dia,fecha,bnn,garch,buyhold
133,2019,1.3590342715199335,1.2309437563903174,1.266731696314924
134,2019,1.2966967438523225,1.1752967443768425,1.2140564337478086
135,2019,1.2876403032146944,1.1679682817932047,1.2062110438572549
136,2019,1.2883028986847604,1.1685035504956551,1.2067714941935292
137,2019,1.2699446672921135,1.1525939728980406,1.1905207630673948
138,2019,1.3114832406103583,1.1860907880064964,1.2244233095777453
139,2019,1.2912950455246717,1.1691917549892252,1.206771494193529
140,2019,1.3310947304660121,1.2011075434233829,1.2398338226081116
141,2019,1.3378074442792474,1.206383553763548,1.2454374943187758
142,2019,1.3279065598084014,1.1982750357761964,1.2370318204223636
143,2019,1.3152242997716033,1.1875159995444444,1.2261047437517762
144,2019,1.3081172714161486,1.1816242451342687,1.2202204726295391
145,2019,1.3292075815482929,1.1988178072398898,1.2370318204223636
146,2019,1.3213819674215637,1.1921694717275142,1.2305875979550998
147,2019,1.3277124353329635,1.1974750350991525,1.2356308193294896
148,2019,1.3297603756089615,1.1992801804509101,1.237311837677481
149,2019,1.2898766890985964,1.1637168493672705,1.2048102090947965
150,2019,1.2666923482934909,1.144735059671097,1.1865981097047218
151,2019,1.2674297549349944,1.145318695521151,1.1871583105453722
152,2019,1.2780356566411921,1.1548670495451245,1.196124268447643
153,2019,1.2374646764899595,1.1188200809835898,1.162781922777943
154,2019,1.2264905924343599,1.109640677779588,1.1538158817104645
155,2019,1.2438766695093066,1.1239304218261303,1.1675453763928396
156,2019,1.2920105137097533,1.1652792192753032,1.2067714941935288
157,2019,1.2992941117551098,1.1711014244580022,1.21265559898535
158,2019,1.3144725590416277,1.1844281753563957,1.2258243938358269
159,2019,1.2970893396587562,1.1688939802924354,1.2106939812257858
160,2019,1.3134161363243595,1.1828134991174377,1.2241432923226276
161,2019,1.337492769599387,1.2036874864071874,1.2440368258867331
162,2019,1.3357830100292616,1.2022152096400116,1.2426356584634433
163,2019,1.3248230740731293,1.1919973925840857,1.233109416555314
164,2019,1.290334428947665,1.1612669347415625,1.2048102090947963
165,2019,1.206024318709282,1.0857742736749951,1.1328018632998496
166,2019,1.2240654879645958,1.0975043770449227,1.1470913093272515
167,2019,1.2452630127200852,1.1134484656277002,1.1661442921347576
168,2019,1.1712639337295696,1.057682071090596,1.100579919311451
169,2019,1.2154579417198366,1.0865807068319224,1.139806536103388
170,2019,1.2154579417198366,1.0928272024357901,1.1484923104201257
171,2019,1.2154579417198366,1.1095890331511342,1.1711875135091476
172,2019,1.2154579417198366,1.1089602327263823,1.1703470459177558
173,2019,1.2154579417198366,1.0961876658759622,1.1538158817104645
174,2019,1.2154579417198366,1.1164794668660822,1.1795934369011836
175,2019,1.2154579417198366,1.1206867996705747,1.1849167586958989
176,2019,1.2259013360807656,1.1288841178577562,1.1950036172707184
177,2019,1.2089583584224752,1.1155679569180754,1.1790329865649094
178,2019,1.2089583584224752,1.119608446396115,1.1837959411885581
179,2019,1.1857217560008133,1.1005504751013555,1.1619414551865517
180,2019,1.150052648532578,1.0722953506235289,1.1297198438589846
181,2019,1.159413440864692,1.0794978424151034,1.1381252682597731
182,2019,1.164818857589214,1.0836797408955647,1.1428888050398773
183,2019,1.1424473908567392,1.0649914715341806,1.1221546375539642
184,2019,1.1551227100408537,1.0753713396878382,1.1336424972216577
185,2019,1.156078765447831,1.0761458142509428,1.1344830479782573
186,2019,1.1769764282193125,1.0933566990768413,1.1526953136987477
187,2019,1.144850994751948,1.0653499413390741,1.123275288730889
188,2019,1.1756130114752334,1.0910665824207593,1.1510142953507565
189,2019,1.1807402452918834,1.0954223573955897,1.155777416304821
190,2019,1.180149843249247,1.0948971129856397,1.1552169659685467
191,2019,1.1851234773299948,1.0992029176574405,1.1596998201718702
192,2019,1.1638891833904648,1.0802073549389397,1.1403670696048707
193,2019,1.1623693136193904,1.0788321138607577,1.1389659853467886
194,2019,1.1787443680206147,1.0940337605623682,1.154096148461206
195,2019,1.1559236548805418,1.0733018309725653,1.1336424972216577
196,2019,1.1456871226723326,1.063715667170513,1.1241160058179047
197,2019,1.1704612742546576,1.0863409260681398,1.1462507585706525
198,2019,1.1511690139728623,1.0687299165742385,1.1288791267719696
199,2019,1.1499336654734744,1.067593630882465,1.1277585587602525
200,2019,1.103858650923808,1.0267336880565625,1.0882518415479903
201,2019,1.1083206983941267,1.0301920267515152,1.0918943113251298
202,2019,1.0921913354152257,1.0157576889631876,1.0770442486310379
203,2019,1.0666977525776054,0.994097588483702,1.0549094958782903
204,2019,1.0449828405655615,0.9762333597508742,1.0364169634070586
205,2019,1.0678273379720153,0.9959514437771794,1.0568706978118148
206,2019,1.1151200311577691,1.0374195051809216,1.1000198848012168
207,2019,1.1182160725993284,1.0398954422454358,1.1028215543261333
208,2019,1.1102122631410798,1.0330331580096492,1.0952565975167365
209,2019,1.1141015847367486,1.036410130423496,1.098899150459084
210,2019,1.1455965314760144,1.06462336704632,1.128599026351644
211,2019,1.165781899513831,1.0812393002713336,1.1465311084866014
212,2019,1.179246540962733,1.092758762571309,1.1588592694152706
213,2019,1.1882375658263589,1.1004826308566933,1.1669849260565657
214,2019,1.197896149364513,1.1089160001954914,1.1756705340428872
215,2019,1.216553107798782,1.1255688380771192,1.1924821313313354
216,2019,1.185102290535597,1.0976128110361623,1.1644633569519747
217,2019,1.206211902847637,1.1156047918469982,1.1829554735971666
218,2019,1.2182701494572137,1.1260232778948505,1.1936027825082605
219,2019,1.2078586877009405,1.1168178497903034,1.1843563915248327
220,2019,1.2424188364000983,1.1474662527179307,1.214616800918875
221,2019,1.2234609361984043,1.1317196529014701,1.1986460870478581
222,2019,1.2368684215518466,1.1436866775069703,1.2106939812257862
223,2019,1.20547887131842,1.1162912631841704,1.1835160070986488
224,2019,1.2055105973678915,1.1163189590152764,1.1835441169389307
225,2019,1.238998030627649,1.147804355617765,1.214757599615909
226,2019,1.2544058435785674,1.1614292537474753,1.2286614085741159
227,2019,1.2820018221374636,1.1862557720230151,1.2536318454218252
228,2019,1.2879450246768078,1.1915776862176901,1.259023279521839
229,2019,1.2882449146711963,1.1918642023421315,1.259307288706937
230,2019,1.2509839104411418,1.1573775327986306,1.2258238116793714
231,2019,1.2620613228105846,1.1671798223449938,1.2357553176457683
232,2019,1.2664975094544135,1.1711738473399038,1.2397279532984102
233,2019,1.2674535971602792,1.1720481837078263,1.2405790660364178
234,2019,1.2727271616713638,1.1768130705058586,1.2451193042332165
235,2019,1.2603179091673145,1.1646722116738704,1.2337689166542396
236,2019,1.2739249302211701,1.1769418014138693,1.2451193042332163
237,2019,1.3209715277887641,1.2192913454193484,1.28371012301049
238,2019,1.3328363246323587,1.2289667811443912,1.293073943267522
239,2019,1.347532857145118,1.2424021851522244,1.3058429629634551
240,2019,1.3717813147771922,1.2639051129309749,1.3259894850900993
241,2019,1.3662872248523301,1.2590545430850004,1.3214494963889245
242,2019,1.3580628797777101,1.2516480392951812,1.3146395133371622
243,2019,1.342584859244325,1.2378674152306424,1.3021542533307036
244,2019,1.3364997607022202,1.2325048330105952,1.2973303386096386
245,2019,1.3445757956767648,1.2405205993311716,1.3044243308464991
246,2019,1.368434324482323,1.2633469881776893,1.3242871764488766
247,2019,1.345715014681848,1.2422615046756598,1.3058429629634554
248,2019,1.3516360254060553,1.2477404946632205,1.3106667945193125
249,2019,1.335132480610798,1.2317049397269797,1.2967629023958978
250,2019,1.343310997844949,1.239575283417376,1.3035726359520363
251,2019,1.3127358754930283,1.2113572406010529,1.2794536445031661
252,2019,1.3246587621884918,1.2226885393145042,1.289384900973939
253,2019,1.3264388409323125,1.2243275973375845,1.2908039489169352
254,2019,1.3150595201836117,1.2136760624242227,1.2817237220189615
255,2019,1.291686341532981,1.1912394784303062,1.262712072319799
256,2019,1.278881272904567,1.1790317428903,1.2522132133048693
257,2019,1.2714238657636299,1.172067811499247,1.2462542598259068
258,2019,1.2073642780272993,1.1126736853735555,1.1957458667515393
259,2019,1.2343006487128723,1.1351037796764076,1.2181627158896027
260,2019,1.2430563915256836,1.1424543203936213,1.2255400519898978
261,2019,1.2791377800762276,1.173627053102957,1.2561857657923035
262,2019,1.2696262640187386,1.1657562535693702,1.2482407439826435
263,2019,1.2220041966992607,1.125741677739645,1.2085145537866406
264,2019,1.2508601721017707,1.148491063095835,1.2326339610615504
265,2019,1.1850453356881734,1.0927432181065204,1.1733291839438917
266,2019,1.1853544285478426,1.0929758965400418,1.1736128604681582
267,2019,1.1853544285478426,1.0999150748949518,1.1818418082977085
268,2019,1.1853544285478426,1.0778286961227588,1.1563038520710502
269,2019,1.1853544285478426,1.0812497019531633,1.1602763213932763
270,2019,1.2183489719083307,1.108320533318919,1.1909221183608898
271,2019,1.1850144811083987,1.0821589032211154,1.1608437576070172
272,2019,1.1850144811083987,1.0480907458414155,1.121118066402262
273,2019,1.1655452172179432,1.033655520186211,1.1035252151504717
274,2019,1.1655452172179432,1.0369597889113236,1.1074977676379054
275,2019,1.1655452172179432,1.0473825196388804,1.1196991847896818
276,2019,1.1655452172179432,1.0678930046391903,1.1432510726856426
277,2019,1.1867622449735074,1.085181924252732,1.1631137519576042
278,2019,1.154113144069808,1.0587616578205457,1.1330357238645634
279,2019,1.154113144069808,1.0895572820780106,1.1687890289123006
280,2019,1.166244410780292,1.0995132526375362,1.1807068527050184
281,2019,1.166244410780292,1.112102754046662,1.1954621070620646
282,2019,1.166244410780292,1.112102754046662,1.1954621070620646
283,2019,1.166244410780292,1.1090659382307935,1.1920569076231635
284,2019,1.1839430449402915,1.1246292989856694,1.209082239496005
285,2019,1.1954070499899943,1.1346019244078567,1.219865190861241
286,2019,1.174716467435204,1.1156056172283153,1.1997182529085573
287,2019,1.176758464675626,1.1174812674911536,1.201704820230502
288,2019,1.1915279630494449,1.1314751996265004,1.2161765643936973
289,2019,1.1837330593200004,1.124527013962093,1.209082239496005
290,2019,1.1633869513944453,1.1049988850450714,1.1895031535831018
291,2019,1.1723155305318067,1.1129025615776356,1.1974481753927617
292,2019,1.1614141875557167,1.102550392774072,1.1872330760673064
293,2019,1.1561241340128,1.097597973390618,1.182409494007073
294,2019,1.1648939894310406,1.1062058552814438,1.1906381091757914
295,2019,1.1743265017341558,1.115259665287161,1.1991506503644003
296,2019,1.1733472779570648,1.1143404015582072,1.198299454461185
297,2019,1.1700894642637276,1.1112214545221912,1.1954621070620643
298,2019,1.1553129636467172,1.0969440176637648,1.1826930873661314
299,2019,1.1260632582173284,1.0683881741593007,1.1571552143046813
300,2019,1.139550037086994,1.081216199698405,1.1690725391061514
301,2019,1.1678457358938739,1.1093746712904875,1.1948946708483237
302,2019,1.1278612544316415,1.072047054304483,1.1597088020143274
303,2019,1.1185397127096033,1.0638704523720932,1.1514798541847773
304,2019,1.1354775781674133,1.0796336496272536,1.1670862212798305
305,2019,1.1367803937299652,1.0807888694986345,1.1682216758637678
306,2019,1.1698052042037967,1.1120724838586225,1.198299454461185
307,2019,1.1666322436922747,1.1092158038720465,1.1954621070620646
308,2019,1.1567807129520142,1.099599757931574,1.1860979541442007
309,2019,1.1740667946278487,1.116149036101997,1.2019886630851842
310,2019,1.1640400491096268,1.1066419737490423,1.1929084361872107
311,2019,1.176114592471405,1.1180911526185948,1.2036912212220308
312,2019,1.1887124960724502,1.1297134936409017,1.214473756761227
313,2019,1.2233138895622333,1.1622976676753907,1.2442679419995857
314,2019,1.2436435727591706,1.1806092163042459,1.2615770335619014
315,2019,1.232920854121654,1.1706721151137593,1.2522132133048693
316,2019,1.2511640792045655,1.1871568957672698,1.2675358207104486
317,2019,1.266505260569967,1.201308086938557,1.280588600095856
318,2019,1.249306846631521,1.1854712380272083,1.2661168559326605
319,2019,1.2717654685039697,1.2060524274910474,1.2848450786031802
320,2019,1.2489819403717861,1.1848847925625399,1.2655495028841275
321,2019,1.2646781427100464,1.2000341068583726,1.2794536445031661
322,2019,1.2623932828426563,1.1978508145466376,1.2774673266768453
323,2019,1.2700635062436278,1.2051532903918727,1.283993882699965
324,2019,1.2406636359229417,1.1758743484139735,1.2581721667838324
325,2019,1.2470484620741238,1.181803911258945,1.2635632682230147
326,2019,1.1978438901854405,1.1340426873460436,1.2207162204340407
327,2019,1.2178515435569068,1.1511921131272789,1.2377417186372979
328,2019,1.192260060000135,1.1273252131925118,1.2141899139065448
329,2019,1.1802194480220318,1.1162622430187832,1.203123452347458
330,2019,1.1827455637640651,1.118561826111979,1.2053935298632537
331,2019,1.1992270688357987,1.1344251943358619,1.2207162204340403
332,2019,1.1731982735321307,1.1104715400302818,1.1977317687518203
333,2019,1.1666196587863304,1.1043615316846112,1.191773231098897
334,2019,1.165340005886157,1.1031769159735407,1.1906381091757914
335,2019,1.1907351370820465,1.127668930593737,1.2136223113623879
336,2019,1.2032623584357378,1.1393275501922238,1.2246885234258504
337,2019,1.1885586468640992,1.1257053686061311,1.2119195868951254
338,2019,1.1690661881201836,1.1071440071161052,1.1946109111588492
339,2019,1.1690661881201836,1.1071440071161052,1.1946109111588492
340,2019,1.1810001955002343,1.1185758461473507,1.205109770173779
341,2019,1.201189652600742,1.137361768898209,1.222135185211828
342,2019,1.202825079624817,1.138927606406344,1.2235537341635763
343,2019,1.2191474447446506,1.154564361239437,1.237457709452199
344,2019,1.232592865299646,1.167413753167803,1.2488082633615918
345,2019,1.256422982772833,1.1901543348011443,1.2686710257987617
346,2019,1.2524453042744428,1.1862843282315763,1.2652659926902765
347,2019,1.2464280928971663,1.1803948006105958,1.260158318279737
348,2019,1.2636563367516505,1.1973189316418609,1.2746298961125166
349,2019,1.293872827031527,1.226684127641776,1.2996000834646022
350,2019,1.2901447491519138,1.2230928880651981,1.2964787268803835
351,2019,1.3047769553574453,1.2381110241249993,1.3093250902196962
352,2019,1.3036906897625713,1.2370960590210853,1.3084628333438255
353,2019,1.3262039651419684,1.259796816077276,1.3274303223175743
354,2019,1.3387799090339152,1.272121880191656,1.3377762405151115
355,2019,1.3286421562084207,1.2617589415295103,1.329154420243276
356,2019,1.3444503461363795,1.2774394506688194,1.3420869427380095
357,2019,1.3431131899915152,1.2760382871768727,1.3409373500687232
358,2019,1.3798293278447495,1.312711131387543,1.3705383425290485
359,2019,1.366098919760402,1.2996793558532393,1.3596175864142641
360,2019,1.3656462798230062,1.299230036912613,1.3592430934829327
361,2019,1.3745182756043328,1.307999553784342,1.366442289707831
362,2020,1.4100850164354455,1.3421787814684003,1.3940879017991874
363,2020,1.3952537804014258,1.3276486771569629,1.3819932687743997
364,2020,1.3690234154520289,1.3020000353031174,1.3606827663974965
365,2020,1.3679485268146572,1.3009780470406815,1.3598191788782987
366,2020,1.3604813305513637,1.2937163733325023,1.3537714049572613
367,2020,1.347903806606796,1.2811443956107,1.3434045291273247
368,2020,1.3344841461768335,1.2678254416678343,1.3324613184063978
369,2020,1.349041463639699,1.2819082203081802,1.343980365027067
370,2020,1.3544399658330497,1.2872283913885614,1.348299882762006
371,2020,1.3159576064712128,1.2489284213096685,1.3174866742308193
372,2020,1.3205816202497709,1.2533251775941265,1.3212301065703922
373,2020,1.3516944394905757,1.2836148472696167,1.3465717929063237
374,2020,1.313584641405101,1.2469639725278165,1.3151825821449787
375,2020,1.3444537702391688,1.273927346209704,1.3393726798466332
376,2020,1.363264683783358,1.291405638671574,1.3552117431934891
377,2020,1.343679640225406,1.2731771109584236,1.3387970102773068
378,2020,1.2864807426764637,1.2174469229428053,1.2886889745139387
379,2020,1.322100844683375,1.2464880954352775,1.3180625932957697
380,2020,1.322100844683375,1.2237554056544866,1.2947363326089365
381,2020,1.317251900124746,1.219559539349257,1.2904171475348292
382,2020,1.317251900124746,1.1895436561640724,1.2601794422425532
383,2020,1.3390915943846038,1.2082415504474981,1.2794737704834866
384,2020,1.3390915943846038,1.21639600257023,1.2878252206643253
385,2020,1.34767617741717,1.2241475102279735,1.295600335954174
386,2020,1.320410505681306,1.2001390473075908,1.2719864068130935
387,2020,1.295022582032974,1.1772323187895513,1.249236564182458
388,2020,1.2819700810437458,1.1660076488200835,1.238005601842076
389,2020,1.3116837578401515,1.192890616578077,1.2644994589687395
390,2020,1.3185633916669546,1.1986637803452682,1.2702588991138661
391,2020,1.3038116801270043,1.1856965706366416,1.2575878480328806
392,2020,1.3103638919670841,1.191360322072382,1.26305920389772
393,2020,1.2923908112758147,1.174950396899258,1.2475088069876068
394,2020,1.3129092005432357,1.1929621353532922,1.2644994589687395
395,2020,1.274394156956143,1.1601422425458792,1.2336857514463049
396,2020,1.2614828708259316,1.1489395724488374,1.2227425407253782
397,2020,1.1906474072591389,1.0858024543813647,1.1616922090583708
398,2020,1.172169495850252,1.0716022728499017,1.1452773929769806
399,2020,1.1539486880571743,1.0572034235246803,1.1288629095564222
400,2020,1.1105316476703564,1.0208550532741647,1.0879700778235064
401,2020,1.128351998339328,1.0348341135622123,1.1046730613503917
402,2020,1.128351998339328,1.0599886053667367,1.13433434858647
403,2020,1.1017877283737314,1.038272837359417,1.1084164105247565
404,2020,1.1017877283737314,1.0452411666553993,1.1167678607055953
405,2020,1.1017877283737314,0.9929032925037458,1.055717113212548
406,2020,1.1017877283737314,0.9592613779018813,1.0107926816945643
407,2020,1.1017877283737314,0.848048262833203,0.8578781445076991
408,2020,1.1017877283737314,0.8837009719413224,0.9448467468972518
409,2020,1.1017877283737314,0.849342920681891,0.8547105480678685
410,2020,1.1017877283737314,0.7941910296544795,0.7124507214956032
411,2020,1.1017877283737314,0.8331035553557696,0.838007980367023
412,2020,1.1017877283737314,0.7772617440405377,0.6444885709797169
413,2020,1.1017877283737314,0.7973930433453296,0.7285772869662903
414,2020,1.1017877283737314,0.7701368509756997,0.6159789971257271
415,2020,1.1017877283737314,0.7758831846319563,0.6393049667343325
416,2020,1.1017877283737314,0.7768149113339743,0.6430486069869251
417,2020,1.1017877283737314,0.76525625660259,0.5995643889573568
418,2020,1.1017877283737314,0.7845920125198799,0.6718461403733899
419,2020,1.1017877283737314,0.796799854319773,0.7210900896263127
420,2020,1.1017877283737314,0.8047640442267264,0.7539192227978454
421,2020,1.1017877283737314,0.7871639567121643,0.6850931936845337
422,2020,1.1017877283737314,0.7887700800540797,0.6911405101969275
423,2020,1.1017877283737314,0.7852532163322108,0.6784695838637539
424,2020,1.1017877283737314,0.7768340552963754,0.6499600515923682
425,2020,1.1017877283737314,0.7811694956874066,0.6640707755879175
426,2020,1.1017877283737314,0.7693464070090766,0.6274979605811882
427,2020,1.1017877283737314,0.7851491874266285,0.6755897806259827
428,2020,1.1017877283737314,0.7945886543438216,0.7052512757750808
429,2020,1.1017877283737314,0.8051954730710942,0.7386564943419797
430,2020,1.1017877283737314,0.8051954730710942,0.7386564943419797
431,2020,1.1017877283737314,0.8033626033447447,0.7331848058163083
432,2020,1.1017877283737314,0.8067679282778928,0.7429759289117106
433,2020,1.1017877283737314,0.8001852342716435,0.7248336051310934
434,2020,1.1017877283737314,0.7948079143727896,0.7107228811355442
435,2020,1.1017877283737314,0.8010600976001259,0.7265615286563601
436,2020,1.1017877283737314,0.7974222550679715,0.7176343257409872
437,2020,1.1017877283737314,0.7872889102507518,0.6940203134346987
438,2020,1.1017877283737314,0.7981957079144145,0.7187861638708878
439,2020,1.1017877283737314,0.7856972215256716,0.6911405101969275
440,2020,1.1017877283737314,0.7603978404106808,0.6381530454392239
441,2020,1.1017877283737314,0.7740528279051091,0.6652227384656298
442,2020,1.1017877283737314,0.7950674319974667,0.7072670340850106
443,2020,1.1017877283737314,0.8138532978217532,0.7467197770773231
